trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
111,0,111,0,10,265.3366399999941,265.3366399999941,0.024473599973134696,[0.1527777777777778],[0.36944444444444446],[1],[0],[0],[0.23818980006035417],[],[],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
112,0,112,0,5,265.58909899997525,265.58909899997525,0.012653699959628284,[-0.07314814814814814],[0.10185185185185185],[1],[0],[0],[1.8167353000026196],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
113,0,113,0,10,267.4374189999653,267.4374189999653,0.024029799969866872,[0.45740740740740743],[0.08888888888888889],[1],[0],[0],[2.3727614999515936],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
114,0,114,0,5,269.8211086000083,269.8211086000083,0.011343799997121096,[0.07592592592592592],[-0.08518518518518518],[1],[0],[0],[2.036304800072685],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
115,0,115,0,10,271.8885201999219,271.8885201999219,0.02298079989850521,[0.18611111111111112],[0.1111111111111111],[1],[0],[0],[2.1068719999166206],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
116,0,116,0,5,274.0055972998962,274.0055972998962,0.011419899994507432,[0.21666666666666667],[-0.3824074074074074],[1],[0],[0],[1.6197072999784723],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
117,0,117,0,10,275.6578532999847,275.6578532999847,0.024896500050090253,[-0.2611111111111111],[-0.41944444444444445],[1],[0],[0],[2.055194200016558],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
118,0,118,0,5,277.72471839992795,277.72471839992795,0.012024500058032572,[0.47685185185185186],[-0.18796296296296297],[1],[0],[0],[2.1354830999625847],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
119,0,119,0,5,279.8747272999026,279.8747272999026,0.012131300056353211,[0.24259259259259258],[0.48055555555555557],[1],[0],[0],[2.2182609000010416],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
120,0,120,0,10,282.12215049995575,282.12215049995575,0.023404399980790913,[-0.1398148148148148],[0.46296296296296297],[1],[0],[0],[2.0407906000036746],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
121,0,121,0,5,284.178052800009,284.178052800009,0.01472269999794662,[-0.32222222222222224],[0.33240740740740743],[1],[0],[0],[1.5994545000139624],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
122,0,122,0,5,285.79305789992213,285.79305789992213,0.012603400042280555,[-0.018518518518518517],[0.4046296296296296],[1],[0],[0],[1.8343884000787511],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
123,0,123,0,10,287.6866929999087,287.6866929999087,0.040885500027798116,[-0.05555555555555555],[-0.23333333333333334],[1],[0],[0],[2.420001900056377],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
124,0,124,0,5,290.11046719993465,290.11046719993465,0.01132229994982481,[-0.45],[0.33425925925925926],[1],[0],[0],[2.286543200025335],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
125,0,125,0,5,292.41212579992134,292.41212579992134,0.012155900010839105,[0.16666666666666666],[-0.008333333333333333],[1],[0],[0],[2.367589700035751],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
126,0,126,0,10,294.8128826000029,294.8128826000029,0.023217200068756938,[-0.2722222222222222],[0.33611111111111114],[1],[0],[0],[2.3565235999412835],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
127,0,127,0,5,297.1782786999829,297.1782786999829,0.012530999956652522,[-0.21574074074074073],[-0.4203703703703704],[1],[0],[0],[1.9348746000323445],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
128,0,128,0,10,299.1479601999745,299.1479601999745,0.024459199979901314,[0.09351851851851851],[0.44907407407407407],[1],[0],[0],[2.5724397000158206],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
129,0,129,0,5,301.73395129991695,301.73395129991695,0.01201439998112619,[-0.08611111111111111],[0.05740740740740741],[1],[0],[0],[1.5333557999692857],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
130,0,130,0,5,303.28008999989834,303.28008999989834,0.011770599987357855,[0.31574074074074077],[-0.412962962962963],[1],[0],[0],[1.7349906999152154],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
131,0,131,0,10,305.04851049999706,305.04851049999706,0.024445700109936297,[0.4666666666666667],[0.15648148148148147],[1],[0],[0],[1.9052879000082612],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
132,0,132,0,10,306.98259789997246,306.98259789997246,0.023356399964541197,[-0.019444444444444445],[0.1388888888888889],[1],[0],[0],[2.4745325999101624],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
133,0,133,0,5,309.46640269993804,309.46640269993804,0.011577600031159818,[-0.07407407407407407],[0.24444444444444444],[1],[0],[0],[1.802293400047347],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
134,0,134,0,5,311.28255099989474,311.28255099989474,0.011161100002937019,[0.24537037037037038],[0.30925925925925923],[1],[0],[0],[1.5530886999331415],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
135,0,135,0,10,312.86891849990934,312.86891849990934,0.023329899995587766,[0.47129629629629627],[0.10925925925925926],[1],[0],[0],[2.4553219999652356],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
136,0,136,0,5,315.33273609995376,315.33273609995376,0.011334499926306307,[-0.15185185185185185],[0.19166666666666668],[1],[0],[0],[1.8702015000162646],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
137,0,137,0,10,317.2410009999294,317.2410009999294,0.02697819995228201,[0.46574074074074073],[-0.44814814814814813],[1],[0],[0],[3.420337099931203],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
138,0,138,0,5,320.66826819989365,320.66826819989365,0.0118219000287354,[0.4703703703703704],[-0.12407407407407407],[1],[0],[0],[1.685195899917744],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
139,0,139,0,5,322.37085199996363,322.37085199996363,0.012589499936439097,[-0.06018518518518518],[-0.20555555555555555],[1],[0],[0],[1.7836143999593332],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
140,0,140,0,5,324.16983009991236,324.16983009991236,0.01233739999588579,[0.3962962962962963],[-0.17592592592592593],[1],[0],[0],[1.9343072000192478],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
141,0,141,0,10,326.13680709991604,326.13680709991604,0.02425070002209395,[0.049074074074074076],[-0.4],[1],[0],[0],[2.205950500094332],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
142,0,142,0,10,328.3678133999929,328.3678133999929,0.022653299965895712,[0.39166666666666666],[-0.09722222222222222],[1],[0],[0],[1.3915770999155939],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
143,0,143,0,10,329.78609109995887,329.78609109995887,0.022712300065904856,[-0.11296296296296296],[-0.3611111111111111],[1],[0],[0],[1.8415557000553235],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
144,0,144,0,10,331.6567903999239,331.6567903999239,0.026671800063923,[0.24722222222222223],[0.15833333333333333],[1],[0],[0],[1.7374503000173718],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
145,0,145,0,10,333.42157339991536,333.42157339991536,0.02303869999013841,[0.2518518518518518],[-0.14814814814814814],[1],[0],[0],[1.5412094000494108],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
146,0,146,0,10,334.98511949996464,334.98511949996464,0.021694399998523295,[-0.29074074074074074],[0.017592592592592594],[1],[0],[0],[1.9253423999762163],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
147,0,147,0,10,336.9656796999043,336.9656796999043,0.03743449994362891,[-0.10648148148148148],[0.058333333333333334],[1],[0],[0],[1.9250884000211954],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
148,0,148,0,5,338.8970050999196,338.8970050999196,0.015877799945883453,[-0.025],[0.3453703703703704],[1],[0],[0],[2.063615799997933],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
149,0,149,0,10,341.02365959994495,341.02365959994495,0.04534950002562255,[0.13703703703703704],[0.4583333333333333],[1],[0],[0],[3.265365200000815],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
150,0,150,0,10,344.3290777999209,344.3290777999209,0.03328610002063215,[0.23055555555555557],[-0.4462962962962963],[1],[0],[0],[2.6134173999307677],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
151,0,151,0,5,346.9596438999288,346.9596438999288,0.021233199979178607,[-0.2324074074074074],[0.2861111111111111],[1],[0],[0],[2.489956700010225],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
152,0,152,0,5,349.4692624999443,349.4692624999443,0.01837339997291565,[-0.337037037037037],[0.46944444444444444],[1],[0],[0],[2.0758055000333115],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
153,0,153,0,10,351.61210469994694,351.61210469994694,0.04821289994288236,[0.14351851851851852],[-0.12407407407407407],[1],[0],[0],[3.5272125999908894],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
154,0,154,0,5,355.16401839989703,355.16401839989703,0.02354139997623861,[-0.19166666666666668],[0.06018518518518518],[1],[0],[0],[1.8873374999966472],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
155,0,155,0,5,357.07757329999004,357.07757329999004,0.019452499924227595,[0.4564814814814815],[0.3333333333333333],[1],[0],[0],[1.8747313999338076],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
156,0,156,0,5,358.97781589999795,358.97781589999795,0.019395100069232285,[0.22037037037037038],[0.375],[1],[0],[0],[1.608835200080648],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
157,0,157,0,5,360.6102003999986,360.6102003999986,0.018596099922433496,[-0.362962962962963],[0.387037037037037],[1],[0],[0],[1.7919372000033036],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
158,0,158,0,5,362.43610119994264,362.43610119994264,0.02641980000771582,[0.10833333333333334],[-0.24722222222222223],[1],[0],[0],[1.734541599988006],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
159,0,159,0,10,364.23487109993584,364.23487109993584,0.04976820002775639,[0.4083333333333333],[0.2833333333333333],[1],[0],[0],[2.1103512999834493],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
160,0,160,0,5,366.35174579999875,366.35174579999875,0.014880100032314658,[0.4925925925925926],[0.012962962962962963],[1],[0],[0],[1.731159400078468],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
161,0,161,0,5,368.1127634999575,368.1127634999575,0.019738400005735457,[0.24259259259259258],[0.4898148148148148],[1],[0],[0],[2.208896099939011],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
162,0,162,0,5,370.34562799998093,370.34562799998093,0.01904139993712306,[0.14814814814814814],[-0.33240740740740743],[1],[0],[0],[1.7092364999698475],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
163,0,163,0,10,372.115348399966,372.115348399966,0.043546600034460425,[0.11481481481481481],[0.31296296296296294],[1],[0],[0],[1.4155886999797076],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
164,0,164,0,10,373.57075809990056,373.57075809990056,0.0361820999532938,[0.4842592592592593],[0.3416666666666667],[1],[0],[0],[1.576103200088255],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
165,0,165,0,5,375.15358469996136,375.15358469996136,0.013473799917846918,[-0.09537037037037037],[-0.18611111111111112],[1],[0],[0],[1.6832901999587193],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
166,0,166,0,5,376.8675056999782,376.8675056999782,0.02007580001372844,[0.027777777777777776],[-0.023148148148148147],[1],[0],[0],[1.390508500044234],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
167,0,167,0,5,378.28554449998774,378.28554449998774,0.019743300043046474,[0.34074074074074073],[0.06111111111111111],[1],[0],[0],[1.790859300061129],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
168,0,168,0,5,380.1052176000085,380.1052176000085,0.024722600006498396,[-0.23796296296296296],[-0.45],[1],[0],[0],[1.936444399994798],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
169,0,169,0,10,382.1042317999527,382.1042317999527,0.048505299957469106,[-0.21944444444444444],[-0.16666666666666666],[1],[0],[0],[1.677682499983348],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
170,0,170,0,10,383.81685239996295,383.81685239996295,0.031757300021126866,[-0.48148148148148145],[-0.38425925925925924],[1],[0],[0],[2.714908300084062],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
171,0,171,0,5,386.54350569995586,386.54350569995586,0.01620730001013726,[-0.030555555555555555],[-0.04259259259259259],[1],[0],[0],[1.8295509000308812],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
172,0,172,0,10,388.4375493999105,388.4375493999105,0.048072799923829734,[-0.23796296296296296],[0.24351851851851852],[1],[0],[0],[1.7950890000211075],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
173,0,173,0,10,390.2725435999455,390.2725435999455,0.03464249998796731,[-0.3138888888888889],[0.125],[1],[0],[0],[1.8616450000554323],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
174,0,174,0,5,392.14155269996263,392.14155269996263,0.015221399953588843,[0.18425925925925926],[-0.1675925925925926],[1],[0],[0],[2.0475702999392524],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
175,0,175,0,5,394.2256449999986,394.2256449999986,0.023776899906806648,[0.18425925925925926],[-0.16296296296296298],[1],[0],[0],[1.936988199944608],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
176,0,176,0,10,396.2181942999596,396.2181942999596,0.04278270003851503,[0.1675925925925926],[-0.010185185185185186],[1],[0],[0],[1.8341153000947088],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
177,0,177,0,10,398.11199569993187,398.11199569993187,0.052421399974264205,[-0.35833333333333334],[-0.2833333333333333],[1],[0],[0],[1.9415602999506518],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
178,0,178,0,5,400.0588813999202,400.0588813999202,0.013555000070482492,[0.2490740740740741],[0.45555555555555555],[1],[0],[0],[2.766743900021538],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
179,0,179,0,10,402.8858239999972,402.8858239999972,0.04294409998692572,[-0.23148148148148148],[-0.03981481481481482],[1],[0],[0],[1.901299599907361],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
180,0,180,0,5,404.8010932999896,404.8010932999896,0.016784799983724952,[0.11574074074074074],[-0.34444444444444444],[1],[0],[0],[2.4624325999757275],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
181,0,181,0,10,407.3204044000013,407.3204044000013,0.0470307000214234,[-0.17685185185185184],[-0.35648148148148145],[1],[0],[0],[1.8295782000059262],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
182,0,182,0,10,409.19776199990883,409.19776199990883,0.036170499981381,[0.4638888888888889],[0.2916666666666667],[1],[0],[0],[1.6094347999896854],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
183,0,183,0,10,410.84786929993425,410.84786929993425,0.0345741999335587,[-0.16111111111111112],[-0.4675925925925926],[1],[0],[0],[3.678134400048293],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
184,0,184,0,5,414.5299920999678,414.5299920999678,0.013216600054875016,[0.07592592592592592],[-0.09166666666666666],[1],[0],[0],[1.5508366000140086],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
185,0,185,0,5,416.09480929991696,416.09480929991696,0.012124600005336106,[-0.3537037037037037],[0.4046296296296296],[1],[0],[0],[1.6679682999383658],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
186,0,186,0,10,417.7958997999085,417.7958997999085,0.02401090005878359,[0.26851851851851855],[0.4564814814814815],[1],[0],[0],[4.5402675999794155],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
187,0,187,0,5,422.3460720999865,422.3460720999865,0.011981299961917102,[-0.030555555555555555],[-0.13796296296296295],[1],[0],[0],[1.9187123998999596],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
188,0,188,0,10,424.2951535999309,424.2951535999309,0.02307150000706315,[0.28425925925925927],[0.3768518518518518],[1],[0],[0],[2.873740400071256],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
189,0,189,0,5,427.1791394999018,427.1791394999018,0.011097399983555079,[0.2759259259259259],[-0.03518518518518519],[1],[0],[0],[2.0030099999858066],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
190,0,190,0,10,429.21406609995756,429.21406609995756,0.023422199999913573,[-0.3175925925925926],[-0.026851851851851852],[1],[0],[0],[1.5557574999984354],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
191,0,191,0,10,430.79797369998414,430.79797369998414,0.02386710001155734,[-0.325],[0.33425925925925926],[1],[0],[0],[1.9069902999326587],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
192,0,192,0,5,432.71651389996987,432.71651389996987,0.012856999994255602,[-0.14629629629629629],[-0.30925925925925923],[1],[0],[0],[1.651698200032115],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
193,0,193,0,5,434.3838149999501,434.3838149999501,0.01234030001796782,[-0.21851851851851853],[-0.22314814814814815],[1],[0],[0],[1.284196799970232],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
194,0,194,0,10,435.70050659996923,435.70050659996923,0.024740499909967184,[0.2777777777777778],[-0.2796296296296296],[1],[0],[0],[1.805180500028655],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
195,0,195,0,10,437.5338941999944,437.5338941999944,0.02377369999885559,[0.3194444444444444],[0.2935185185185185],[1],[0],[0],[1.540153499925509],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
196,0,196,0,5,439.0853058999637,439.0853058999637,0.012155600008554757,[0.26296296296296295],[-0.36018518518518516],[1],[0],[0],[1.6852354999864474],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
197,0,197,0,10,440.8018812999362,440.8018812999362,0.023817299981601536,[0.2574074074074074],[-0.19444444444444445],[1],[0],[0],[1.9226079999934882],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
198,0,198,0,5,442.733196199988,442.733196199988,0.011150500038638711,[-0.09351851851851851],[-0.29444444444444445],[1],[0],[0],[1.9529976999619976],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
199,0,199,0,10,444.72022249992006,444.72022249992006,0.022822399972938,[-0.18333333333333332],[-0.2074074074074074],[1],[0],[0],[1.8400714000454172],[0],['target'],694694,001,2023-09-28_14h56.00.321,visualsearch,2023.1.3,59.968756277437926,
